ID,ISOMERIC SMILES,MW,pAct
CHEMBL251546,Nc1ccccc1NC(=O)c1ccc(C(C(=O)NCCCc2ccccc2)C(=O)NCCCc2ccccc2)cc1,548.278741012,6.640164517660112
CHEMBL251338,COc1ccccc1NC(=O)C(C(=O)Nc1ccccc1OC)c1ccc(C(=O)Nc2ccccc2N)cc1,524.205969996,7.327902142064283
CHEMBL401449,Nc1ccccc1NC(=O)c1ccc(Cn2c(=O)[nH]c3ccsc3c2=O)cc1,392.09431137199994,7.221848749616356
CHEMBL244887,COc1cccc(C(=O)c2cc3cc(/C=C/C(=O)NO)ccc3o2)c1,337.09502258,6.022276394711152
CHEMBL390910,COc1cccc(C(=O)c2cc3cc(/C=C/C(=O)NO)ccc3n2S(=O)(=O)c2ccccc2)c1,476.1042073599999,6.638272163982407
CHEMBL243809,O=C(/C=C/c1ccc(C(=O)c2cc3ccccc3o2)cc1)NO,307.084457896,6.2839966563652006
CHEMBL3098604,Cc1cccc(NC(=O)[C@H](CCCCCC(=O)NO)NC(=O)[C@H]2CCC(=O)N2)c1,404.20596999599996,8.154901959985743
CHEMBL456213,COc1ccc2[nH]c(C)c(CC(=O)N[C@@H](CCCCCC(=O)N(C)C)c3ncc(-c4ccc5ccccc5c4)[nH]3)c2c1,565.305290108,6.769551078621726
CHEMBL452365,CNC(=O)CCCCC[C@H](NC(=O)Cc1c(C)[nH]c2ccc(OC)cc12)c1ncc(-c2ccc3ccccc3c2)[nH]1,551.289640044,6.920818753952375
CHEMBL3286735,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(N2CCC3(CC2)CNC(=O)O3)nc1,443.19573966,7.769551078621726
CHEMBL3286734,Cc1csc(-c2ccc(N)c(NC(=O)c3ccc(N4CCC5(CC4)CNC(=O)O5)nc3)c2)c1,463.16781066000004,7.853871964321762
CHEMBL376427,Nc1ccccc1NC(=O)/C=C/c1ccc(NCc2ccc(F)cc2)nc1,362.15428944800004,5.301029995663981
CHEMBL4865148,Nc1ncc(-c2nn(CCCCCCC(=O)NO)c3ncnc(N)c23)cn1,371.1818209120001,7.958607314841775
CHEMBL216414,COc1ccc2[nH]c(C)c(CC(=O)N[C@@H](CCCCCC(C)=O)C(=O)Nc3ccccc3Cl)c2c1,497.20813418399996,5.481486060122113
CHEMBL2035379,Nc1ccccc1NC(=O)CCCNCC(=O)Nc1ccc(Cl)cc1,360.135303592,5.853871964321762
CHEMBL2035380,Nc1ccccc1NC(=O)CCCNCC(=O)Nc1ccccc1[N+](=O)[O-],371.159354152,5.508638306165727
CHEMBL244670,O=C(/C=C/c1ccc2[nH]c(C(=O)c3ccccc3)cc2c1)NO,306.100442308,6.6020599913279625
CHEMBL244040,COc1ccc2c(c1)cc(C(=O)c1ccc(/C=C/C(=O)NO)cc1)n2S(=O)(=O)c1ccccc1,476.1042073599999,6.055517327849832
CHEMBL438736,O=C(C/C=C/c1ccccc1)Nc1cc(-c2ccccc2)ccc1O,329.141578848,5.920818753952375
CHEMBL411518,O=C(Nc1cc(-c2ccccc2)ccc1O)c1cc2ccccc2s1,345.0823497200001,6.886056647693163
CHEMBL270818,Cc1ccc(N)c(NC(=O)c2cccnc2)c1,227.105862036,4.0
CHEMBL273153,CC(=O)Nc1ccc(C(=O)Nc2cc(C(=O)Nc3ccccc3)ccc2N)cc1,388.1535405,4.0
CHEMBL3692616,O=C(NC1CCNC1)c1ccc(-c2noc(C(F)(F)F)n2)cc1,326.099060316,4.698970004336019
CHEMBL4872595,CC12CC3CC(C)(C1)CC(NC(=O)CCCCCCCCC(=O)NO)(C3)C2,378.28824307599996,5.280668713016273
CHEMBL2057826,[N-]=[N+]=NCc1cc(N=[N+]=[N-])cc(C(=O)Nc2cc(-c3ccccc3)ccc2N)c1,384.144707132,4.6777807052660805
CHEMBL3689777,CCCCCc1nc2cc(/C=C/C(=O)NO)ccn2c1NCCOC,346.20049069199996,6.522878745280337
CHEMBL3689787,CCCCCCc1nc2cc(/C=C/C(=O)NO)ccn2c1NCCC(=O)NC(CO)C(C)C,459.284554664,6.7447274948966935
CHEMBL3689798,CCCCCCc1nc2cc(/C=C/C(=O)NO)ccn2c1NCCC(=O)N(CCOC)C(C)C,473.300204728,6.443697499232712
CHEMBL3689818,O=C(/C=C/c1ccn2c(CN3CCCC3)c(-c3ccccc3)nc2c1)NO,362.174275944,7.075720713938118
CHEMBL3689800,CCCCN(C)Cc1c(-c2ccccc2)nc2cc(/C=C/C(=O)NO)ccn12,378.205576072,6.920818753952375
CHEMBL3689849,CCN(CCC(C)(C)C)Cc1c(C(C)(C)C)nc2cc(/C=C/C(=O)NO)ccn12,400.283826392,7.154901959985743
CHEMBL3689855,CCN(Cc1c(C(C)(C)C)nc2cc(/C=C/C(=O)NO)ccn12)CC1CCCCC1,412.283826392,6.721246399047171
CHEMBL3689857,CCCN(CC)Cc1c(C)nc2cc(/C=C/C(=O)NO)ccn12,316.189926008,6.267606240177032
CHEMBL570490,CC(C)C[C@H]1CC(=O)N[C@@H](C)C(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1,555.3056840319999,6.920818753952375
CHEMBL481805,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3ccn[nH]3)n2)cc1,385.1651082280001,6.853871964321762
CHEMBL2023529,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](NCc2ccc(-c3cn(CCCCCCC(=O)NO)nn3)cc2)[C@H](O)[C@H](C)O1,827.337772008,8.096910013008056
CHEMBL473082,COc1cc(NC(=O)[C@H](CCCCNS(N)(=O)=O)NC(=O)OCc2ccccc2)c2ncccc2c1,515.183854648,5.7447274948966935
CHEMBL3356928,O=C1NC[C@@H](c2ccccc2)[C@H]1C(=O)N[C@@H](CCCCCS)C(=O)Nc1ccccc1,439.19296278800005,7.130768280269024
CHEMBL5416116,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(Nc3ccc(/C=C/C(=O)NO)cc3)c12,470.170253184,5.3979400086720375
CHEMBL5194907,CCCNNC(=O)c1ccc(-c2ccc(CNC(C)=O)cc2)cc1,325.179026976,5.795880017344075
CHEMBL238212,Nc1ccccc1NC(=O)c1ccc(N2CCn3c(-c4ccccc4)cnc3C2)nc1,410.18550932400007,6.856985199745905
CHEMBL237327,CC1(C)CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1C(=O)CCc1ccccc1,457.24777523200004,7.113509274827518
CHEMBL237326,C[C@@H]1CN[C@@H](C)CN1c1ccc(C(=O)Nc2ccccc2N)cn1,325.19026035600007,6.235077015350112
CHEMBL236680,Nc1ccccc1NC(=O)c1ccc(N2CCN(C(=O)OCc3ccccc3)CC2)nc1,431.19573966,6.774690718274137
CHEMBL4521497,COc1ccc(-c2cc(OCCN(c3ncc(C(=O)NO)cn3)C(C)C)c3ncnc(C)c3c2)cn1,489.2124523440001,8.795880017344075
CHEMBL4474676,COc1ncc(-c2cc(OCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1F,479.1717304040001,8.886056647693163
CHEMBL4527487,COc1ncc(-c2cc(OCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,587.165011024,7.4089353929735005
CHEMBL3335315,O=C(CCNC(=O)c1ccn(Cc2ccccc2)n1)NO,288.12224037199996,5.018634490921456
CHEMBL3335297,O=C(CCCCc1ccn(Cc2ccc(Oc3ccccc3)cc2)n1)NO,365.1739415960001,7.0655015487564325
CHEMBL516218,NS(=O)(=O)NCCCC[C@H](NC(=O)OCc1ccc(Cl)cc1)C(=O)Nc1nc(-c2ccccc2)cs1,551.106388612,6.2441251443275085
CHEMBL475861,NS(=O)(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1nc2ccccc2s1,491.1297109000001,5.346787486224656
CHEMBL4160754,CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(CC(=O)NO)CC1,651.237910088,5.376750709602099
CHEMBL4455057,Cc1nn2ccccc2c1CCN1CCCC1c1ccc(/C=C/C(=O)NO)cc1,390.205576072,9.221848749616356
CHEMBL4474772,COc1ccccc1N1C(=O)CSC1c1cccc(C(=O)NCCCC(=O)NO)c1,429.135841836,5.30715308072277
CHEMBL490721,CCn1c(CCc2ccccc2)nc2cc(/C=C/C(=O)NO)ccc21,335.163376912,6.657577319177793
CHEMBL489331,CN(C)CCCn1c(CCc2ccccc2)nc2cc(/C=C/C(=O)NO)ccc21,392.221226136,6.721246399047171
CHEMBL464718,O=C(NO)c1ccc2c(c1)nc(CCc1ccccc1)n2CCCO,339.158291532,5.481486060122113
CHEMBL258176,Cc1cc(CN2CCN(C(C)C)CC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,443.26851067600006,7.720105019988361
CHEMBL403812,Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCC3)cc2F)cc1,376.16993951200004,7.299988937677887
CHEMBL4590525,CCNC(=O)c1cccc(CN(C(=O)CCCCCC(=O)NO)c2ccc(OC)cc2)c1,441.22637109199997,8.657577319177793
CHEMBL470148,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CCCC3O)CC2)nc1,448.193297136,7.5376020021010435
CHEMBL4516759,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C(F)(F)[C@@H](/C=C/CCS)NC1=O,531.124409164,8.199970640755867
CHEMBL4176702,Nc1ccccc1NC(=O)/C=C/c1ccc(CNC2CC2c2ccccc2)cc1,383.19976242,6.503070351926785
CHEMBL466459,CC(C)(C)OC(=O)Nc1ccc(-c2cc(C(=O)NCC(=O)Nc3ccc(-c4cc(C(=O)NO)no4)cc3)no2)cc1,562.1812117920001,6.036212172654444
CHEMBL469378,COP(C)(=O)Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,400.10105016200004,7.267606240177032
CHEMBL443075,O=C(NO)c1ccc(CNC2CCCCC2)cc1,248.15247788,4.618704376996174
CHEMBL472868,CC(NCc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2O)cc1)c1ccncc1,423.19467704,7.886056647693163
CHEMBL451205,O=C(Nc1cc(F)ccc1O)c1ccc(CNc2ccncc2)cc1,337.122654972,5.696156225111346
CHEMBL505961,Cc1c(CNc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc2)cnn1C,411.20591042000007,7.886056647693163
CHEMBL473478,Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)c1ccc(CN2CCC3(CCNC3)CC2)cc1,458.24818983200004,7.886056647693163
CHEMBL514503,Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)c1ccc(C(=O)N2CCC3(CCCN3)CC2)cc1,472.227454388,7.920818753952375
CHEMBL4075124,CCOc1cc(NC(=O)CCCCCNC(=O)[C@H](N)Cc2ccccc2)cc2c1OCC([N+](=O)[O-])=C2,496.23218474399994,6.3487219860018556
CHEMBL4462263,O=C(NO)c1ccc(Cn2c(=O)n(CCc3ccc(O)cc3)c(=O)c3ccccc32)cc1,431.14812077199997,5.041914151478915
CHEMBL100035,C/C(=C\c1ccc(NS(=O)(=O)c2ccccc2)cc1)C(=O)NO,332.08307799199997,5.698970004336019
CHEMBL95747,O=C(CCCCCCCc1ccc2ccccc2c1)NO,285.172878976,7.6020599913279625
CHEMBL1796689,CC(C)[C@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,496.12726837599996,9.397940008672037
CHEMBL3589701,O=C(CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc5ccccc5c4)C2O3)cc1)NO,656.2192371119999,6.45717457304082
CHEMBL3775409,Cc1nc(N(C)c2ccc(OCCCCCC(=O)NO)cc2)c2ccccc2n1,394.200490692,6.565431095965801
CHEMBL95792,Nc1ccccc1NC(=O)CCCCCCC(=O)c1ccc(-c2ccccc2)nc1,401.21032710400004,5.522878745280337
CHEMBL3656006,O=C(NO)c1cnc(NC2(c3ccc(C(F)(F)F)c(F)c3)CC2)nc1,356.089638504,7.568636235841013
CHEMBL3655970,Cc1ccc(C2(Nc3ncc(C(=O)NO)cn3)CC2)cc1,284.127325752,7.096910013008056
CHEMBL4876610,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CC23CCN(CCCOCCn2ccc4cc(ccc4c2=O)-c2cnc1[nH]2)CC3,587.34715492,9.958607314841775
CHEMBL4878197,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CC23CCN(CCCCCCCCn2ccc4cc(c(OC)cc4c2=O)-c2cnc1[nH]2)CC3,643.409755176,9.958607314841775
CHEMBL569674,CC(=O)NCCCC[C@@H]1NC(=O)C[C@H](CC(C)C)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@H](CCCCCC(=O)O)NC1=O,665.378848972,7.251811972993799
CHEMBL4847876,CCC(=O)CCCCC[C@@H]1NC(=O)C2CCN2CCCCCCc2ccccc2-c2cnc1[nH]2,464.31512652000004,6.449771646944906
CHEMBL4745597,Cn1cc(-c2ccccc2)c2cc(C(=O)NCc3ccc(C(=O)Nc4ccccc4N)cc3)[nH]c2c1=O,491.19573966,7.2839966563652006
CHEMBL4778531,Cn1cc(-c2ccccc2Oc2ccccc2)c2cc(C(=O)NCCCC(=O)NO)[nH]c2c1=O,460.17466986799997,6.0
CHEMBL4760090,O=C(NO)c1ccc(CNC(c2ccccc2)c2nnnn2C2CCCCC2)cc1,406.21172407200004,5.391473966422806
CHEMBL2312461,Nc1ccccc1NC(=O)c1ccc(CCNc2nccc(-c3cnc4ncccn34)n2)cc1,450.1916573240001,6.812479279163537
CHEMBL236129,O=C(N[C@@H](CCCCCS)C(=O)NC1CCCC1)OCc1ccccc1,378.19771382,6.886056647693163
CHEMBL399003,Nc1ccccc1NC(=O)c1ccc(N2CC3CC2CN3C(=O)CCc2ccccc2)nc1,441.21647510400004,6.777283528852417
CHEMBL236902,C[C@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1C(=O)OCc1ccccc1,445.211389724,7.136677139879544
CHEMBL391698,C[C@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1C(=O)OC(C)(C)C,411.227039788,6.616184634019569
CHEMBL538906,C[C@@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)C[C@H](C)N1,325.19026035600007,6.085656842880559
CHEMBL392644,CC1(C)CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1,325.19026035600007,6.276544327964814
CHEMBL388195,COC(=O)[C@@H]1Cc2cccc(c2)C[C@H](NC(C)=O)C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)N1,476.22709936399997,7.2441251443275085
CHEMBL227663,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCCC(=O)NO)NC(=O)[C@H](C)NC(C)=O,478.24274942799997,6.7594507517174005
CHEMBL3652234,O=C(NO)c1cnc(Nc2cc(Cl)ccc2Cl)nc1,298.002430856,6.673664139071248
CHEMBL1801250,O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3NCc2ccc3cc(F)ccc3n2)nc1,394.15535206800007,8.522878745280337
CHEMBL3770345,Nc1ccccc1NC(=O)CCCCNC(=O)c1nc(-c2nccs2)sc1C1CC1,441.1293169760001,5.734257925100302
CHEMBL3933626,CC(C)Cc1sc(-c2nccs2)nc1C(=O)NCCCCCCCC(=O)NO,424.16028275599996,7.6777807052660805
CHEMBL3925099,Cc1nc(-c2nc(C(=O)NCCCCC(=O)NO)c(C3CC3)s2)sc1C,394.113332564,7.301029995663981
CHEMBL2312167,Cc1ccc(C(=O)NOCCCCCC(=O)NO)cc1C,294.157957184,6.494850021680094
CHEMBL3770484,O=C(NO)c1csc(C(c2ccccc2)c2ccccc2)n1,310.077598688,4.321845961989562
CHEMBL2018302,CN1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1,335.163376912,4.785156151952302
CHEMBL403323,O=C(/C=C/c1ccc(CN(CCO)CCc2cc3ccccc3[nH]2)cc1)NO,379.1895916600001,8.744727494896694
CHEMBL407849,Nc1ccccc1NC(=O)c1ccc(/C=C/C(=O)NCc2cccnc2)cc1,372.15862588,5.522878745280337
CHEMBL3758451,O=C(NCCCCCCS)c1cc(C2CCCCC2)n[nH]1,309.18748348400004,6.480172006224281
CHEMBL403285,Nc1nc(NCCc2ccccc2)nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)n1,454.222957452,7.0
CHEMBL404332,CCCCn1cnc2c(NCc3ccc(C(=O)Nc4ccccc4N)cc3)nc(Cl)nc21,449.1730860680001,7.301029995663981
CHEMBL4583053,S=C1Sc2cccc(I)c2C2=NCCN12,345.9095382240001,4.0
CHEMBL4588346,S=C1Sc2ccc(Br)cc2C2=NCCCN12,311.93905238800005,4.0
CHEMBL4464526,S=C1Sc2cccc(Br)c2C2=NCCCN12,311.93905238800005,4.0
CHEMBL3286739,Nc1ccccc1NC(=O)c1ccc(N2CCC3(CC2)CNC(=O)O3)nc1,367.164439532,6.236572006437063
CHEMBL319070,O=C(CCCCCCC(=O)c1ccc(Br)cc1)NO,327.047005536,7.346787486224656
CHEMBL1835418,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CC2(C[C@H]1C(=O)NCCCCCC(=O)NO)SCCS2,596.23384162,6.346787486224656
CHEMBL4225760,CCCc1cc(-c2ccc(F)cc2)n(Cc2ccc(C(=O)NO)cc2)n1,353.1539551,5.0
CHEMBL4229043,O=C(NO)c1ccc(Cn2nc(Cc3ccccc3)cc2-c2ccc(F)cc2)cc1,401.15395509999996,5.0
CHEMBL4225914,O=C(NO)c1ccc(CNC(=O)c2cc(-c3ccc(F)cc3)[nH]n2)cc1,354.1128185600001,7.42021640338319
CHEMBL4226433,O=C(CCCCCNC(=O)c1cc(-c2ccc(F)cc2)[nH]n1)NO,334.1441186880001,7.180456064458132
CHEMBL3911566,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCCCC(=O)NO,634.223905804,4.698970004336019
CHEMBL27759,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,376.1535405,6.508638306165727
CHEMBL3688141,CNC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,271.05686115599997,4.698970004336019
CHEMBL3688160,O=C(NCCF)c1ccc(-c2noc(C(F)(F)F)n2)cc1,303.06308940800005,4.698970004336019
CHEMBL3692612,O=C(NC1CCNCC1)c1ccc(-c2noc(C(F)(F)F)n2)cc1,340.11471038,4.698970004336019
CHEMBL3692618,C[C@@H](CN(C)C)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,342.130360444,4.698970004336019
CHEMBL2011673,CC(/C=C/C(=O)NCCS(=O)(=O)O)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,394.156242932,4.130768280269024
CHEMBL3689772,CC(C)(C)Nc1c(C(=O)O)nc2ccc(/C=C/C(=O)NO)cn12,318.132805056,4.698970004336019
CHEMBL3689788,CCCCCCc1nc2cc(/C=C/C(=O)NO)ccn2c1NCCC(=O)NCCN(CC)CC,472.31618914,6.958607314841775
CHEMBL3689797,CCCCCCc1nc2cc(/C=C/C(=O)NO)ccn2c1NCCC(=O)N(C)C(C)C,429.27398998,6.229147988357855
CHEMBL3689833,CCCCc1nc2cc(/C=C/C(=O)NO)ccn2c1CN(C)CCCC,358.2368762,7.154901959985743
CHEMBL3650144,CC(C)[C@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](C)NC(=O)C[C@@H](/C=C/CCS)OC(=O)CNC1=O,532.235555872,7.327902142064283
CHEMBL4471718,COc1ncc(-c2cc(OCCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,666.1820580560001,7.958607314841775
CHEMBL2047699,O=C(NCCS)/C(Cc1cccc([N+](=O)[O-])c1)=N/O,283.062676896,9.0
CHEMBL4444204,COc1ncc(-c2cc(OCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,652.1664079920001,8.769551078621726
CHEMBL2047608,COc1ccc(NC(=O)/C=C\c2cn(-c3ccccc3)nc2-c2ccc(C)cc2)cc1,409.17902697600005,5.392544976785332
CHEMBL251819,CCC(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,379.1354479120001,7.3979400086720375
CHEMBL4445862,Cc1ccc(CN2C(=O)N(c3ccc(Cl)cc3)C(=O)C2CCC(=O)Nc2ccc(C(=O)NO)cc2)cc1,520.15134758,6.018181392829336
CHEMBL4776416,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)CNC1=O,498.16067667999994,8.327902142064282
CHEMBL97384,O=C(/C=C/c1ccc(NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1)NO,402.04972717600003,6.221848749616356
CHEMBL4777615,CC(C)C[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)CNC1=O,528.207626872,9.017728766960431
CHEMBL4786031,O=C(CCCCCCC(=O)Nc1n[nH]c2cc(-c3ccccc3F)ccc12)NO,398.175418816,8.744727494896694
CHEMBL4748203,O=C(N[C@@H](CCCCNC(=O)c1ccccc1-n1cccc1)c1ncc(-c2ccc3ccccc3c2)[nH]1)c1cncs1,574.2150952000002,4.585026652029182
CHEMBL4776328,CCOc1cccc(-c2ccc3c(NC(=O)CCCCCCC(=O)NO)n[nH]c3c2)c1,424.21105537600005,8.67778070526608
CHEMBL1819140,O=C(/C=C/c1ccc(CN(CCc2c[nH]c3ccccc23)CC(F)(F)F)cc1)NO,417.16641160399996,6.6777807052660805
CHEMBL3318732,COc1ccc2cc(C(=O)/C=C/C=C/c3ccc(OC)c(OC)c3)c(=O)oc2c1,392.1259883599999,4.229147988357856
CHEMBL3335299,O=C(CCCCc1ccn(Cc2ccc(Nc3ccccc3)cc2)n1)NO,364.189926008,7.455931955649724
CHEMBL3262727,O=C(/C=C/c1cccc(S(=O)(=O)n2ccc3cccnc32)c1)NO,343.062676896,6.508638306165727
CHEMBL4069404,CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCC(=O)NO)cc3)nc2n1C1CCCC1,521.2750526,9.075720713938118
CHEMBL4090436,CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCC(=O)NO)cc3)nc2n1C1CCCC1,507.25940253600004,7.568636235841013
CHEMBL1830540,CCNCCn1c(CC(C)CC(C)(C)C)nc2cc(/C=C/C(=O)NO)ccc21,386.268176328,7.638272163982407
CHEMBL4063718,Cc1ccc(F)c(Nc2ncnc3cc(NC(=O)CCCCCCC(=O)NO)sc23)c1,445.15838884799996,7.124244420741945
CHEMBL259517,COC(=O)[C@H](Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)NC(=O)CCCCCCC(=O)NO,502.24677218799997,6.017728766960431
CHEMBL1808630,O=C(/C=C/c1ccc2c(c1)CN(S(=O)(=O)c1ccccc1)C2)NO,344.08307799199997,6.721246399047171
CHEMBL4081313,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2nc3ccccc3[nH]2)cc1,416.14193026000004,7.337242168318426
CHEMBL4100229,Cc1c(C)c(S(=O)(=O)NC(=N)NCCC[C@@H]2N=C(c3ccccc3)c3ccccc3N(CCCCC(=O)NO)C2=O)c(C)c2c1OC(C)(C)C2,702.3199541920001,4.221848749616356
CHEMBL3650143,CC(=O)SCC/C=C/[C@@H]1CC(=O)N[C@H](C(C)C)C(=O)N[C@H](C)C(=O)N[C@H](C(C)C)[C@@H](O)CC(=O)O1,513.2508715879999,7.6649434805609085
CHEMBL489332,O=C(/C=C/c1ccc2c(c1)nc(CCc1ccccc1)n2CCN1CCCCC1)NO,418.23687620000004,7.638272163982407
CHEMBL236678,Nc1ccccc1NC(=O)c1cccnc1,213.090211972,5.580044251510242
CHEMBL256440,Nc1ccc(-c2cccs2)cc1NC(=O)c1cccnc1,295.07793303600005,7.187086643357144
CHEMBL470798,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CC2)CCN(c2ncccn2)C3)nc1,511.21542954800015,7.552841968657781
CHEMBL260200,CN(C)C(=O)c1ccc(CN2CCC(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1,456.25252626400004,7.070019409484486
CHEMBL254165,Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccccc3)CC2)cc1,385.215412484,7.349984047528161
CHEMBL252409,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)OCc2ccccc2)cc1,451.18959165999996,5.72584215073632
CHEMBL2047685,O=C(CCCNC(=O)/C(Cc1ccc(O)c(Br)c1)=N/O)NO,373.027332712,6.508638306165727
CHEMBL494138,NS(=O)(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)c1c[nH]c(-c2ccccc2)n1,457.1783753440001,6.5376020021010435
CHEMBL494526,CN(C)CCOc1ccc(-c2nc([C@H](CCCCNS(N)(=O)=O)NC(=O)OCc3ccccc3)cs2)cc1,561.2079612199999,6.4089353929735005
CHEMBL486324,CCCCC(=O)CCCCC[C@H](NC(=O)C1CCN(C)CC1)c1ncc(-c2ccc3ccccc3c2)[nH]1,502.33077658400003,7.130768280269024
CHEMBL474546,O=C(/C=C/c1ccc2c(c1)nc(-c1ccsc1)n2CCCO)NO,343.099062404,5.721246399047171
CHEMBL442585,O=C(/C=C/c1ccc2c(c1)nc(COCc1ccccc1)n2CCCO)NO,381.16885621600005,6.769551078621726
CHEMBL2057825,[N-]=[N+]=NCc1cc(N=[N+]=[N-])cc(C(=O)Nc2cc(-c3cccs3)ccc2N)c1,390.101128068,5.853871964321762
CHEMBL2057827,[N-]=[N+]=NCCOc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1N=[N+]=[N-],414.1552718160001,5.568636235841013
CHEMBL2047611,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C\C(=O)Nc2ccc(Br)cc2)cc1,473.07388898,5.978810700930062
CHEMBL517076,CCSC(=S)SCC(=O)c1ccc(C(=O)Nc2ccccc2)cc1,375.042141784,4.554395796726403
CHEMBL519668,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccccc3)nn2)c1)NO,407.1957396600001,7.7447274948966935
CHEMBL2178343,O=C(NO)c1cccc(-c2cn(CCc3ccsc3)nn2)c1,314.0837466880001,3.6989700043360187
CHEMBL1631913,COc1cc2cc(c1)COc1ccccc1NC(=O)C(CCCCCC(=O)NO)OC/C=C\2,454.21038667999994,7.512861624522813
CHEMBL1631917,COc1cc2cc(c1)COc1ccccc1NC(=O)[C@H](CCCCCC(=O)NO)OCCC2,456.22603674399994,7.141462802430361
CHEMBL3310511,CC(C)[C@@H]1NC(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@@H]2CCCCCSSCCCCC[C@@H](NC1=O)C(=O)N2,574.2647478240001,3.6989700043360187
CHEMBL3310508,O=C1N[C@@H]2CCCCCSSCCCCC[C@@H]1NC(=O)[C@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC2=O,560.24909776,8.309803919971486
